company_id,company_name,domain,origins,source_count,primary_source_type,primary_source_url,primary_source_quote,all_sources,notes
c168,Mushiny,mushiny.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2024/,RBR50 Robotics Innovation Awards 2024 winner,https://www.therobotreport.com/rbr50-2024/,Warehouse AMR/sortation
c171,Renovate Robotics,renovaterobotics.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2024/,RBR50 Robotics Innovation Awards 2024 winner,https://www.therobotreport.com/rbr50-2024/,Roofing/construction robots
c147,Saildrone,saildrone.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2025/,RBR50 Robotics Innovation Awards 2025 winner,https://www.therobotreport.com/rbr50-2025/,Autonomous ocean USVs
c148,Shadow Robot,shadowrobot.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2025/,RBR50 Robotics Innovation Awards 2025 winner,https://www.therobotreport.com/rbr50-2025/,Dexterous robotic hands
c150,Symbotic,symbotic.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2025/,Symbotic Named 2024 RBR50 Robotics Innovation Award Winner,https://www.therobotreport.com/rbr50-2025/,Warehouse automation
c082,Vayu Robotics,vayurobotics.com,1b,1,vc_portfolio,https://www.khoslaventures.com/portfolio/,Building delivery bots,https://www.khoslaventures.com/portfolio/,Khosla portfolio - delivery robots
c123,ABB Robotics,abb.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2025/,RBR50 Robotics Innovation Awards 2025 winner,https://www.therobotreport.com/rbr50-2025/,Industrial robot maker
c242,Embodied AI,embodiedai.ch,1c,1,industry_news,https://www.startus-insights.com/innovators-guide/embodied-ai-startups/,multimodal AI systems soft robotic arms Helix Manipulator,https://www.startus-insights.com/innovators-guide/embodied-ai-startups/,Swiss soft manipulator VLA
c187,X Square Robot,xsquare.ai,1c,1,funding_news,https://www.therobotreport.com/x-square-robot-secures-140m-in-funding-for-ai-foundation-models/,$140M Series A++ Jan 2026 from ByteDance HongShan,https://www.therobotreport.com/x-square-robot-secures-140m-in-funding-for-ai-foundation-models/,WALL-A VLA system Shenzhen embodied AI foundation models
c228,AgiBot,agibot.com,1c,1,humanoid_tracker,https://www.scmp.com/tech/tech-trends/article/3307356/chinas-humanoid-robot-sector-enters-mass-production-unitree-agibot-among-pack,mass production with Unitree among pack JD.com investor,https://www.scmp.com/tech/tech-trends/article/3307356/chinas-humanoid-robot-sector-enters-mass-production-unitree-agibot-among-pack,Shanghai Zhiyuan humanoid
c191,Distalmotion,distalmotion.com,1c,1,funding_news,https://newmarketpitch.com/blogs/news/robotics-funding-analysis,$150M Series D+ Nov 2025,https://newmarketpitch.com/blogs/news/robotics-funding-analysis,Dexter surgical robot Switzerland
c249,Foundation,foundation.bot,1c,1,industry_news,https://sfstandard.com/2025/08/13/humanoid-robots-military-foundation-terminator/,SF startup building humanoid robots plans 50000 by 2027,https://sfstandard.com/2025/08/13/humanoid-robots-military-foundation-terminator/,US humanoid industrial defense
c178,Galbot,galbot.com,1c,1,funding_news,https://www.therobotreport.com/galbot-brings-in-300m-to-scale-mobile-manipulator-deployments/,raised over $300M total $800M valuation $3B,https://www.therobotreport.com/galbot-brings-in-300m-to-scale-mobile-manipulator-deployments/,Beijing mobile manipulator G1 warehouses hospitals
