company_id,company_name,domain,origins,source_count,primary_source_type,primary_source_url,primary_source_quote,all_sources,notes
c346,Mirai Robotics,,2a,1,news_eu,https://tech.eu/2026/03/09/mirai-robotics-raises-4-2m-pre-seed-to-build-autonomous-dual-defence-maritime-systems/,Autonomous dual defence maritime systems,https://tech.eu/2026/03/09/mirai-robotics-raises-4-2m-pre-seed-to-build-autonomous-dual-defence-maritime-systems/,EU maritime defense
c445,Model.inc,model.inc,2e,1,stealth_emerging,https://newmarketpitch.com/blogs/news/humanoid-robotics-funding-analysis,"Model.inc came out of stealth to launch a new humanoid as they commenced their pre-seed fundraising, currently six months old",https://newmarketpitch.com/blogs/news/humanoid-robotics-funding-analysis,"Founded by Jonas Blanck, Josh Chen, Tom Jacobs; pre-seed humanoid"
c408,Monarch Tractor,monarchtractor.com,2d,1,agriculture,https://www.precisionfarmingdealer.com/articles/6901-what-10-companies-stood-out-at-agritechnica-2025,MonarchOne allows manufacturers to adopt the software as either a full-stack scalable autonomy solution,https://www.precisionfarmingdealer.com/articles/6901-what-10-companies-stood-out-at-agritechnica-2025,Note: company in distress 2025 but Monarch One stack still relevant; tractor autonomy
c342,Monumental,monumental.co,2a,1,news_eu,https://sifted.eu/articles/robotics-startups-rising-europe,Develops bricklaying robots,https://sifted.eu/articles/robotics-startups-rising-europe,Netherlands construction
c256,MorphoAI,morpho.ai,2a,1,yc,https://www.extruct.ai/ycombinator-companies/x25/,AI-powered robotics engineering automatically generate and verify new robot designs,https://www.extruct.ai/ycombinator-companies/x25/,YC X25 design tooling
c389,Nabat,,2b,1,mena_portfolio,https://www.mubadala.com/en/news/strong-performance-by-uae-portfolio-drives-mubadalas-growth-in-2025,"In December 2024, ATRC's VentureOne launched Nabat, a Climatetech venture using AI and robotics to restore UAE mangroves.",https://www.mubadala.com/en/news/strong-performance-by-uae-portfolio-drives-mubadalas-growth-in-2025,UAE — niche climate/environmental application; flag relevance
c350,NEOintralogistics,,2a,1,news_eu,https://tech.eu/2026/01/20/neointralogistics-secures-eur3m-to-democratize-warehouse-automation-through-raas/,Warehouse automation through RaaS,https://tech.eu/2026/01/20/neointralogistics-secures-eur3m-to-democratize-warehouse-automation-through-raas/,Germany warehouse RaaS
c419,Neubility,neubility.co.kr,2d,1,delivery,https://finance.yahoo.com/news/neubility-plans-roll-400-lidar-113045570.html,Neubility's differentiator is in-house developed products; core technologies such as visual simultaneous localization and mapping (V-SLAM) and sensor fusion,https://finance.yahoo.com/news/neubility-plans-roll-400-lidar-113045570.html,Korean; lidar-free V-SLAM; 7-Eleven partnership
c380,Neuracore,neuracore.com,2b,1,europe_news,https://www.eu-startups.com/2025/11/londons-neuracore-raises-e2-5-million-to-replace-frankenstein-robotics-stacks-with-unified-robot-learning-infrastructure/,London's Neuracore raises €2.5M pre-Seed led by Earlybird. Cloud-native robot learning platform replacing fragmented stacks. Used by 50+ orgs.,https://www.eu-startups.com/2025/11/londons-neuracore-raises-e2-5-million-to-replace-frankenstein-robotics-stacks-with-unified-robot-learning-infrastructure/,London robot learning infra; founded by Imperial Prof. Stephen James
c401,No Barrier,nobarrier.ai,2d,1,surgical,https://hitconsultant.net/2026/04/27/no-barrier-mass-general-brigham-ai-study-nejm-catalyst/,NEJM Catalyst Study Validates No Barrier's Hybrid AI-Human Model for High-Stakes Surgical Communication,https://hitconsultant.net/2026/04/27/no-barrier-mass-general-brigham-ai-study-nejm-catalyst/,Hybrid AI-human surgical communication validated by Mass General Brigham
c435,Noble Machines,noblemachines.com,2e,1,stealth_emerging,https://www.therobotreport.com/noble-machines-exits-stealth-with-moby-humanoid/,"Noble Machines, formerly Under Control Robotics, has emerged from stealth mode and deployed its first humanoid robots at a Fortune Global 500 customer",https://www.therobotreport.com/noble-machines-exits-stealth-with-moby-humanoid/,"Founded 2024 by ex-Apple, SpaceX, NASA, Caltech engineers; CEO Wei Ding; 60lb-payload humanoid Moby"
c371,Noetix Robotics,noetixrobotics.com,2b,1,china_news,https://www.scmp.com/tech/tech-trends/article/3330046/chinese-robotics-start-noetix-debuts-family-friendly-us1400-humanoid,"Noetix founded September 2023 in Beijing, core team from Tsinghua and Zhejiang University. N2 model orders exceed 2,500 at $1,400.",https://www.scmp.com/tech/tech-trends/article/3330046/chinese-robotics-start-noetix-debuts-family-friendly-us1400-humanoid,Beijing consumer-grade humanoid
c446,Nomadic AI,nomadic.ai,2e,1,recent_funding,https://techcrunch.com/2026/03/31/nomadic-raises-8-4-million-to-wrangle-the-data-pouring-off-avs/,Nomadic raises $8.4 million to wrangle the data pouring off AVs,https://techcrunch.com/2026/03/31/nomadic-raises-8-4-million-to-wrangle-the-data-pouring-off-avs/,AV data management; robotics-adjacent infra
c261,Nox Metals,noxmetals.co,2a,1,yc,https://www.extruct.ai/data-room/ycombinator-companies-s25/,The modern factory for fast low-cost metals,https://www.extruct.ai/data-room/ycombinator-companies-s25/,YC S25 software-driven CNC
c332,Nuro,nuro.ai,2a,1,vc_portfolio,https://greylock.com/portfolio/,Self-driving technology for autonomous delivery,https://greylock.com/portfolio/,Greylock autonomous delivery
c279,OctaPulse,tryoctapulse.com,2a,1,yc,https://www.tryoctapulse.com/,Robotics and computer vision to automate fish farming,https://www.tryoctapulse.com/,YC W26 ag-aqua
c413,Okibo,okibo.com,2d,1,construction,https://roboticsandautomationnews.com/2025/04/06/construction-robotics-okibo-brings-painting-robot-to-america/89615/,"Okibo's fully autonomous, AI-guided painting and drywall finishing robots; EG7 uses a patented AI-driven 3D scanning and real-time modeling algorithm",https://roboticsandautomationnews.com/2025/04/06/construction-robotics-okibo-brings-painting-robot-to-america/89615/,"US launch April 2025; 1,000 sqft/hr autonomous"
c312,Onyx Robotics,onyx-robotics.com,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,AI model optimization adding accuracy to simulation and controls,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c400,ORQA,nature.com,2d,1,surgical,https://www.nature.com/articles/s41746-026-02631-4,"ORQA is a multimodal foundation model unifying visual, auditory, and structured data for holistic surgical understanding",https://www.nature.com/articles/s41746-026-02631-4,Surgical foundation model — verify if standalone company vs research project
c367,OryLab,orylab.com,2b,1,japan_news,https://www.asiabiztoday.com/2026/04/17/robo-renaissance-japans-ai-humanoids-charge-toward-future-glory/,"OryLab, based in Tokyo, is developing HopeJR, a full-sized robotic humanoid that is entirely open sourced.",https://www.asiabiztoday.com/2026/04/17/robo-renaissance-japans-ai-humanoids-charge-toward-future-glory/,"Tokyo open-source humanoid, avatar robotics"
c341,Paddington Robotics,,2a,1,news_eu,https://newmarketpitch.com/blogs/news/humanoid-robotics-funding-analysis,Robots designed to lighten the load for staff in supermarkets,https://newmarketpitch.com/blogs/news/humanoid-robotics-funding-analysis,UK supermarket robotics
